Model,Label,Value,Phase,Min,Max,Init,Gradient,Pr_type,Prior,Pr_SD,Pr_Like,LCI95,UCI95
23.model.francis_2,Early_RecrDev_1917,-0.0611936,6,-5,5,0,-3.75005e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1918,-0.0625553,6,-5,5,0,1.61858e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1919,-0.063935,6,-5,5,0,1.8554e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1920,-0.0661748,6,-5,5,0,-4.98483e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1921,-0.0675014,6,-5,5,0,-3.94364e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1922,-0.0695108,6,-5,5,0,4.35876e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1923,-0.0702689,6,-5,5,0,-5.80358e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1924,-0.0700906,6,-5,5,0,-4.34031e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1925,-0.0701088,6,-5,5,0,-4.5107e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1926,-0.0695942,6,-5,5,0,6.24492e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1927,-0.0684774,6,-5,5,0,6.43056e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1928,-0.0666854,6,-5,5,0,-1.03371e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1929,-0.0641442,6,-5,5,0,7.19029e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1930,-0.0607852,6,-5,5,0,-5.40484e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1931,-0.0565435,6,-5,5,0,-7.73856e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1932,-0.0513688,6,-5,5,0,2.49552e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1933,-0.0452307,6,-5,5,0,2.65913e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1934,-0.0381286,6,-5,5,0,-2.3524e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1935,-0.030104,6,-5,5,0,7.65074e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1936,-0.0212558,6,-5,5,0,-8.057e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1937,-0.0117557,6,-5,5,0,-4.81014e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1938,-0.00186568,6,-5,5,0,-9.87893e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1939,0.00804526,6,-5,5,0,-8.77433e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1940,0.0174898,6,-5,5,0,7.13976e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1941,0.025859300000000002,6,-5,5,0,-1.61551e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1942,0.0324374,6,-5,5,0,-1.64361e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1943,0.0364342,6,-5,5,0,-2.87432e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1944,0.0370463,6,-5,5,0,-1.16554e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1945,0.0335406,6,-5,5,0,-3.85256e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1946,0.0253472,6,-5,5,0,-1.73211e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1947,0.0121466,6,-5,5,0,8.83437e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1948,-0.00607497,6,-5,5,0,-1.35093e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1949,-0.0290135,6,-5,5,0,-3.31832e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1950,-0.0560826,6,-5,5,0,-1.58575e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1951,-0.0862469,6,-5,5,0,-1.59543e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1952,-0.11864,6,-5,5,0,3.47219e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1953,-0.152261,6,-5,5,0,-3.20117e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1954,-0.186096,6,-5,5,0,-1.04067e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1955,-0.219143,6,-5,5,0,1.16059e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1956,-0.250449,6,-5,5,0,-1.05719e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1957,-0.279067,6,-5,5,0,-1.32731e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1958,-0.304098,6,-5,5,0,-8.4989e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1959,-0.324635,6,-5,5,0,-6.62449e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1960,-0.339767,6,-5,5,0,-1.15534e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1961,-0.348604,6,-5,5,0,1.34398e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1962,-0.350405,6,-5,5,0,-2.18792e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1963,-0.34469,6,-5,5,0,-1.96622e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1964,-0.331626,6,-5,5,0,-1.01544e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1965,-0.312448,6,-5,5,0,1.20833e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1966,-0.289565,6,-5,5,0,-8.27533e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1967,-0.266313,6,-5,5,0,2.34605e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1968,-0.245933,6,-5,5,0,-1.71161e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1969,-0.229418,6,-5,5,0,-1.23439e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1970,-0.214857,6,-5,5,0,-2.46564e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1971,-0.197972,6,-5,5,0,-9.18959e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1972,-0.175998,6,-5,5,0,-1.403e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1973,-0.15103,6,-5,5,0,1.09641e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1974,-0.131276,6,-5,5,0,1.75718e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1975,-0.127136,6,-5,5,0,-2.02877e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1976,-0.142317,6,-5,5,0,-3.53903e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1977,-0.169186,6,-5,5,0,-1.58734e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1978,-0.192983,6,-5,5,0,-1.20721e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1979,-0.201889,6,-5,5,0,-2.68744e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1980,-0.195318,6,-5,5,0,-6.59232e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1981,-0.182434,6,-5,5,0,-7.91947e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1982,-0.172583,6,-5,5,0,-1.73575e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1983,-0.169591,6,-5,5,0,-1.53502e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1984,-0.168539,6,-5,5,0,-1.60846e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1985,-0.143132,6,-5,5,0,1.91573e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1986,-0.132695,6,-5,5,0,1.37054e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1987,-0.120316,6,-5,5,0,-2.41893e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1988,-0.0869022,6,-5,5,0,-5.92632e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1989,-0.0647605,6,-5,5,0,1.9958e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1990,-0.062456,6,-5,5,0,4.29194e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1991,-0.0993539,6,-5,5,0,9.16113e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1992,-0.131389,6,-5,5,0,3.46585e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1993,-0.11056,6,-5,5,0,3.18055e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1994,-0.124331,6,-5,5,0,4.47917e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Early_RecrDev_1995,-0.0283407,6,-5,5,0,5.2429e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_1996,-0.329937,6,-5,5,0,5.34031e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_1997,-0.14778,6,-5,5,0,4.77252e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_1998,-0.0406749,6,-5,5,0,4.96713e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_1999,0.179845,6,-5,5,0,7.11247e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2000,0.386992,6,-5,5,0,1.21204e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2001,0.163482,6,-5,5,0,3.48674e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2002,0.158084,6,-5,5,0,1.83771e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2003,0.797924,6,-5,5,0,2.41289e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2004,0.190405,6,-5,5,0,5.44718e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2005,0.083016,6,-5,5,0,6.49087e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2006,-0.096036,6,-5,5,0,6.71586e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2007,1.58742,6,-5,5,0,-2.14155e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2008,0.213707,6,-5,5,0,-1.15043e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2009,0.329418,6,-5,5,0,-3.69847e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2010,0.198659,6,-5,5,0,-7.44948e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2011,-0.0894558,6,-5,5,0,-8.80016e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2012,-0.227891,6,-5,5,0,-8.39518e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2013,-0.421525,6,-5,5,0,-3.4682e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2014,-0.626826,6,-5,5,0,-3.72793e-7,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2015,-0.590069,6,-5,5,0,-4.06605e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2016,-0.498596,6,-5,5,0,1.97716e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2017,-0.545161,6,-5,5,0,-3.38487e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Main_RecrDev_2018,-0.675001,6,-5,5,0,-2.46543e-8,dev,NA,NA,NA,NA,NA
23.model.francis_2,Late_RecrDev_2019,-0.203721,5,-5,5,0,-1.15651e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Late_RecrDev_2020,-0.0622922,5,-5,5,0,-5.38159e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,Late_RecrDev_2021,0.0255429,5,-5,5,0,1.18707e-5,dev,NA,NA,NA,NA,NA
23.model.francis_2,Late_RecrDev_2022,0.00543094,5,-5,5,0,1.33207e-6,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2023,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2024,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2025,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2026,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2027,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2028,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2029,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2030,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2031,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2032,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2033,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,ForeRecr_2034,0,5,-5,5,0,0,dev,NA,NA,NA,NA,NA
23.model.francis_2,LnQ_base_Triennial1(4),-0.354591,-1,-5,5,-1.17642,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Q_extraSD_Triennial1(4),0.0821836,4,0.01,0.5,0.05,-8.19896e-8,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,LnQ_base_NWFSCcombo(6),0.345615,-1,-5,5,-0.840803,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_peak_Trawl_N(1),29.3714,1,10,60,30,8.7578e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_top_logit_Trawl_N(1),-15,-3,-16,16,-15,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_ascend_se_Trawl_N(1),4.74081,3,-5,10,3,-9.18643e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_descend_se_Trawl_N(1),6.79816,4,-5,10,7,6.10774e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_start_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_end_logit_Trawl_N(1),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_infl_Trawl_N(1),29.7331,3,5,70,29,-2.06298e-4,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_width_Trawl_N(1),2.66917,3,0.1,40,2,-1.0048e-4,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_asymptote_logit_Trawl_N(1),4.17549,3,-10,10,4,2.00063e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_maleoffset_Trawl_N(1),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_peak_Trawl_S(2),31.0948,1,10,60,30,-1.10334e-4,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_top_logit_Trawl_S(2),-0.525734,3,-7,7,0,-1.13128e-4,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_ascend_se_Trawl_S(2),4.23089,3,-5,10,3,9.44211e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_descend_se_Trawl_S(2),4.76819,4,-5,10,5,-4.79516e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_start_logit_Trawl_S(2),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_end_logit_Trawl_S(2),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_infl_Trawl_S(2),24.8689,3,5,70,23,1.60205e-4,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_width_Trawl_S(2),2.74359,3,0.1,40,2,1.1956e-4,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_asymptote_logit_Trawl_S(2),10,-3,-10,11,10,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_maleoffset_Trawl_S(2),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_peak_Non-trawl(3),42.666,2,10,60,30,2.49517e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_top_logit_Non-trawl(3),-2.28951,3,-7,7,0,5.55036e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_ascend_se_Non-trawl(3),4.80446,3,-5,10,3,4.74179e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_descend_se_Non-trawl(3),4.80437,4,-5,10,5,8.59504e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_start_logit_Non-trawl(3),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_end_logit_Non-trawl(3),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_infl_Non-trawl(3),25.5789,3,5,70,23,-1.51957e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_width_Non-trawl(3),3.54725,3,0.1,40,2,-4.88771e-7,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_asymptote_logit_Non-trawl(3),1.55585,3,-10,10,2.19722,-2.09988e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Retain_L_maleoffset_Non-trawl(3),0,-4,-3,3,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_peak_Triennial1(4),24.7793,2,10,60,30,-2.84469e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_top_logit_Triennial1(4),-7,-3,-16,16,-7,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_ascend_se_Triennial1(4),4.18589,3,-5,10,3,5.70326e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_descend_se_Triennial1(4),3.67849,4,-5,10,5,8.9323e-7,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_start_logit_Triennial1(4),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_end_logit_Triennial1(4),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Peak_Triennial1(4),-2.41437,3,-15,15,-2.85457,-9.93337e-7,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Ascend_Triennial1(4),-0.363101,3,-15,15,-0.150036,4.55188e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Descend_Triennial1(4),0,-3,-15,15,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Final_Triennial1(4),0,-3,-15,15,0,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Scale_Triennial1(4),1,-4,-15,15,1,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_peak_Triennial2(5),22.5913,2,10,60,30,-1.06307e-5,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_top_logit_Triennial2(5),-7,-3,-16,16,-7,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_ascend_se_Triennial2(5),4.25653,3,-5,10,3,9.0765e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_descend_se_Triennial2(5),4.48723,4,-5,10,5,-5.31884e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_start_logit_Triennial2(5),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,Size_DblN_end_logit_Triennial2(5),-999,-99,-999,15,-999,NA,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Peak_Triennial2(5),-1.25884,3,-15,15,-2.85457,-3.78438e-6,No_prior,NA,NA,NA,NA,NA
23.model.francis_2,SzSel_Male_Ascend_Triennial2(5),-0.183258,3,-15,15,-0.150036,1.09725e-5,No_prior,NA,NA,NA,NA,NA
